2024-06-03 09:23:49,689 INFO    StreamThr :426 [internal.py:wandb_internal():85] W&B internal server running at pid: 426, started at: 2024-06-03 09:23:49.688496
2024-06-03 09:23:50,298 DEBUG   HandlerThread:426 [system_monitor.py:probe():223] {'os': 'Linux-5.4.273-1.el7.elrepo.x86_64-x86_64-with-glibc2.17', 'python': '3.10.7', 'heartbeatAt': '2024-06-03T07:23:50.281771', 'startedAt': '2024-06-03T07:23:49.663628', 'docker': None, 'cuda': None, 'args': ('-name', 'project2LLM-0', '-time', '82800', '-data_name', 'dataset/mimic_iv_cxr/train/train_data.json', '-prediction_name', 'dataset/mimic_iv_cxr/valid/valid_data.json', '-model_type', 't5', '-t5_model_name', 't5-base', '-batch_size', '12', '-make_predictions_after', '2', '-lr', '0.001', '-max_length_source', '512', '-max_length_target', '512', '-append_scheme_info', 'True', '-give_extra_info', 'True', '-ID', '0'), 'state': 'running', 'program': '/zhome/ea/9/137501/Desktop/ML_health/ML_health/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/TheDingodile/ML_health.git', 'commit': 'f8f09535f7077afb4ccfab5078b4b3a5e30338d9'}, 'email': 'jakob@3esser.dk', 'root': '/zhome/ea/9/137501/Desktop/ML_health/ML_health', 'host': 'n-62-20-14', 'username': 's183914', 'executable': '/zhome/ea/9/137501/Desktop/ML_health/project-env/bin/python', 'cpu_count': 24, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3300.704833333333, 'min': 1000.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3299.896, 'min': 1000.0, 'max': 3700.0}, {'current': 3301.507, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.0, 'min': 1000.0, 'max': 3700.0}, {'current': 3305.043, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.188, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.753, 'min': 1000.0, 'max': 3700.0}, {'current': 3301.51, 'min': 1000.0, 'max': 3700.0}, {'current': 3303.177, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.252, 'min': 1000.0, 'max': 3700.0}, {'current': 3298.695, 'min': 1000.0, 'max': 3700.0}, {'current': 3304.51, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.843, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.003, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.001, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.992, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.016, 'min': 1000.0, 'max': 3700.0}, {'current': 3297.945, 'min': 1000.0, 'max': 3700.0}, {'current': 3304.58, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.968, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.999, 'min': 1000.0, 'max': 3700.0}, {'current': 3300.54, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.985, 'min': 1000.0, 'max': 3700.0}, {'current': 3301.102, 'min': 1000.0, 'max': 3700.0}, {'current': 3299.411, 'min': 1000.0, 'max': 3700.0}], 'disk': {'/': {'total': 71.9168586730957, 'used': 5.871936798095703}}, 'gpu': 'Tesla V100-PCIE-32GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla V100-PCIE-32GB', 'memory_total': 34359738368}], 'memory': {'total': 377.58898162841797}}
2024-06-03 09:23:50,298 INFO    HandlerThread:426 [system_monitor.py:probe():224] Finished collecting system info
2024-06-03 09:23:50,298 INFO    HandlerThread:426 [system_monitor.py:probe():227] Publishing system info
2024-06-03 09:23:50,301 INFO    HandlerThread:426 [system_monitor.py:probe():229] Finished publishing system info
2024-06-03 09:23:50,306 DEBUG   SenderThread:426 [sender.py:send():378] send: files
2024-06-03 09:23:50,306 INFO    SenderThread:426 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-03 09:23:50,434 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: python_packages
2024-06-03 09:23:50,435 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: python_packages
2024-06-03 09:23:50,435 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: stop_status
2024-06-03 09:23:50,437 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: stop_status
2024-06-03 09:23:50,644 DEBUG   SenderThread:426 [sender.py:send():378] send: telemetry
2024-06-03 09:23:50,951 INFO    wandb-upload_0:426 [upload_job.py:push():130] Uploaded file /tmp/tmp_p44cy7awandb/u7xxgjlm-wandb-metadata.json
2024-06-03 09:23:51,154 INFO    Thread-12 :426 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/output.log
2024-06-03 09:23:51,154 INFO    Thread-12 :426 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/wandb-metadata.json
2024-06-03 09:23:51,155 INFO    Thread-12 :426 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/requirements.txt
2024-06-03 09:23:53,157 INFO    Thread-12 :426 [dir_watcher.py:_on_file_modified():288] file/dir modified: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/output.log
2024-06-03 09:23:53,542 DEBUG   SenderThread:426 [sender.py:send():378] send: exit
2024-06-03 09:23:53,542 INFO    SenderThread:426 [sender.py:send_exit():585] handling exit code: 1
2024-06-03 09:23:53,542 INFO    SenderThread:426 [sender.py:send_exit():587] handling runtime: 3
2024-06-03 09:23:53,544 INFO    SenderThread:426 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 09:23:53,544 INFO    SenderThread:426 [sender.py:send_exit():593] send defer
2024-06-03 09:23:53,544 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:53,545 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-03 09:23:53,545 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:53,545 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-03 09:23:53,545 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 1
2024-06-03 09:23:53,545 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:53,545 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-03 09:23:53,545 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:53,545 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-03 09:23:53,545 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 2
2024-06-03 09:23:53,545 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:53,545 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-03 09:23:53,545 INFO    HandlerThread:426 [system_monitor.py:finish():203] Stopping system monitor
2024-06-03 09:23:53,545 DEBUG   SystemMonitor:426 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-03 09:23:53,546 INFO    HandlerThread:426 [interfaces.py:finish():200] Joined cpu monitor
2024-06-03 09:23:53,546 DEBUG   SystemMonitor:426 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-03 09:23:53,546 INFO    HandlerThread:426 [interfaces.py:finish():200] Joined disk monitor
2024-06-03 09:23:53,546 DEBUG   SystemMonitor:426 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-03 09:23:53,587 INFO    HandlerThread:426 [interfaces.py:finish():200] Joined gpu monitor
2024-06-03 09:23:53,587 INFO    HandlerThread:426 [interfaces.py:finish():200] Joined memory monitor
2024-06-03 09:23:53,587 INFO    HandlerThread:426 [interfaces.py:finish():200] Joined network monitor
2024-06-03 09:23:53,587 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:53,587 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-03 09:23:53,587 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 3
2024-06-03 09:23:53,587 DEBUG   SenderThread:426 [sender.py:send():378] send: stats
2024-06-03 09:23:53,588 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:53,588 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-03 09:23:53,588 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:53,588 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-03 09:23:53,588 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 4
2024-06-03 09:23:53,588 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:53,588 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-03 09:23:53,588 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:53,588 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-03 09:23:53,588 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 5
2024-06-03 09:23:53,588 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:53,588 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-03 09:23:53,588 DEBUG   SenderThread:426 [sender.py:send():378] send: summary
2024-06-03 09:23:53,591 INFO    SenderThread:426 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 09:23:53,591 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:53,591 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-03 09:23:53,591 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 6
2024-06-03 09:23:53,591 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:53,591 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-03 09:23:53,591 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:53,591 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-03 09:23:53,595 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: status_report
2024-06-03 09:23:53,753 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 7
2024-06-03 09:23:53,753 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:53,753 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-03 09:23:53,753 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:53,753 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-03 09:23:54,158 INFO    Thread-12 :426 [dir_watcher.py:_on_file_modified():288] file/dir modified: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/config.yaml
2024-06-03 09:23:54,159 INFO    Thread-12 :426 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/wandb-summary.json
2024-06-03 09:23:54,542 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-03 09:23:54,933 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 8
2024-06-03 09:23:54,933 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: poll_exit
2024-06-03 09:23:54,933 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:54,933 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-03 09:23:54,933 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:54,933 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-03 09:23:54,933 INFO    SenderThread:426 [job_builder.py:build():432] Attempting to build job artifact
2024-06-03 09:23:54,935 INFO    SenderThread:426 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-03 09:23:54,960 INFO    SenderThread:426 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-03 09:23:54,969 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 9
2024-06-03 09:23:54,969 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:54,969 DEBUG   SenderThread:426 [sender.py:send():378] send: artifact
2024-06-03 09:23:54,969 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-03 09:23:55,159 INFO    Thread-12 :426 [dir_watcher.py:_on_file_modified():288] file/dir modified: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/output.log
2024-06-03 09:23:55,542 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-03 09:23:56,077 INFO    wandb-upload_0:426 [upload_job.py:push():85] Skipped uploading /zhome/ea/9/137501/.local/share/wandb/artifacts/staging/tmpyaoc9iv5
2024-06-03 09:23:56,317 INFO    wandb-upload_1:426 [upload_job.py:push():88] Uploaded file /tmp/tmpetraqhym/wandb-job.json
2024-06-03 09:23:57,452 INFO    SenderThread:426 [sender.py:send_artifact():1467] sent artifact job-https___github.com_TheDingodile_ML_health.git_main.py - {'id': 'QXJ0aWZhY3Q6ODU4NjAxNTMx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NDE3OTk0Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODU4NTk4ODc1', 'versionIndex': 21}}}
2024-06-03 09:23:57,452 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:57,452 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-03 09:23:57,452 INFO    SenderThread:426 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-03 09:23:58,160 INFO    SenderThread:426 [dir_watcher.py:finish():388] scan: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files
2024-06-03 09:23:58,160 INFO    SenderThread:426 [dir_watcher.py:finish():402] scan save: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/config.yaml config.yaml
2024-06-03 09:23:58,160 INFO    SenderThread:426 [dir_watcher.py:finish():402] scan save: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/wandb-metadata.json wandb-metadata.json
2024-06-03 09:23:58,160 INFO    SenderThread:426 [dir_watcher.py:finish():402] scan save: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/requirements.txt requirements.txt
2024-06-03 09:23:58,162 INFO    SenderThread:426 [dir_watcher.py:finish():402] scan save: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/output.log output.log
2024-06-03 09:23:58,164 INFO    SenderThread:426 [dir_watcher.py:finish():402] scan save: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/wandb-summary.json wandb-summary.json
2024-06-03 09:23:58,168 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 10
2024-06-03 09:23:58,168 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: poll_exit
2024-06-03 09:23:58,168 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:58,168 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-03 09:23:58,168 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:58,170 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-03 09:23:58,170 INFO    SenderThread:426 [file_pusher.py:finish():169] shutting down file pusher
2024-06-03 09:23:58,543 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-03 09:23:58,544 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: poll_exit
2024-06-03 09:23:58,575 INFO    wandb-upload_0:426 [upload_job.py:push():130] Uploaded file /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/config.yaml
2024-06-03 09:23:58,666 INFO    wandb-upload_1:426 [upload_job.py:push():130] Uploaded file /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/requirements.txt
2024-06-03 09:23:58,670 INFO    wandb-upload_2:426 [upload_job.py:push():130] Uploaded file /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/output.log
2024-06-03 09:23:58,688 INFO    wandb-upload_3:426 [upload_job.py:push():130] Uploaded file /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/files/wandb-summary.json
2024-06-03 09:23:58,888 INFO    Thread-11 (_thread_body):426 [sender.py:transition_state():613] send defer: 11
2024-06-03 09:23:58,888 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:58,888 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-03 09:23:58,888 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:58,888 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-03 09:23:58,888 INFO    SenderThread:426 [file_pusher.py:join():175] waiting for file pusher
2024-06-03 09:23:58,888 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 12
2024-06-03 09:23:58,889 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:58,889 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-03 09:23:58,889 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:58,889 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-03 09:23:58,889 INFO    SenderThread:426 [file_stream.py:finish():601] file stream finish called
2024-06-03 09:23:59,043 INFO    SenderThread:426 [file_stream.py:finish():605] file stream finish is done
2024-06-03 09:23:59,043 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 13
2024-06-03 09:23:59,043 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:59,043 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-03 09:23:59,043 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:59,043 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-03 09:23:59,044 INFO    SenderThread:426 [sender.py:transition_state():613] send defer: 14
2024-06-03 09:23:59,044 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: defer
2024-06-03 09:23:59,044 INFO    HandlerThread:426 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-03 09:23:59,044 DEBUG   SenderThread:426 [sender.py:send():378] send: final
2024-06-03 09:23:59,044 DEBUG   SenderThread:426 [sender.py:send():378] send: footer
2024-06-03 09:23:59,044 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: defer
2024-06-03 09:23:59,044 INFO    SenderThread:426 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-03 09:23:59,044 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-03 09:23:59,044 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: poll_exit
2024-06-03 09:23:59,045 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-03 09:23:59,045 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: poll_exit
2024-06-03 09:23:59,045 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: server_info
2024-06-03 09:23:59,045 DEBUG   SenderThread:426 [sender.py:send_request():405] send_request: server_info
2024-06-03 09:23:59,047 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: get_summary
2024-06-03 09:23:59,047 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-03 09:23:59,047 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-03 09:23:59,200 INFO    MainThread:426 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-06-03 09:23:59,200 INFO    MainThread:426 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-06-03 09:23:59,200 INFO    MainThread:426 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-06-03 09:23:59,201 DEBUG   HandlerThread:426 [handler.py:handle_request():158] handle_request: shutdown
2024-06-03 09:23:59,201 INFO    HandlerThread:426 [handler.py:finish():882] shutting down handler
2024-06-03 09:24:00,045 INFO    WriterThread:426 [datastore.py:close():296] close: /zhome/ea/9/137501/Desktop/ML_health/ML_health/wandb/run-20240603_092349-fp9q61sh/run-fp9q61sh.wandb
2024-06-03 09:24:00,200 INFO    SenderThread:426 [sender.py:finish():1545] shutting down sender
2024-06-03 09:24:00,200 INFO    SenderThread:426 [file_pusher.py:finish():169] shutting down file pusher
2024-06-03 09:24:00,200 INFO    SenderThread:426 [file_pusher.py:join():175] waiting for file pusher
